x,y,H,map,gp,t
725.658,472.64099999999996,,14nwa,231,NCL
723.778,471.925,,14nwa,231,NCL
722.137,470.759,,14nwa,231,NCL
721.284,470.244,,14nwa,231,NCL
718.915,469.34,,14nwa,231,NCL
717.933,469.18800000000005,,14nwa,231,NCL
715.96,469.29900000000004,,14nwa,231,NCL
710.985,470.12800000000004,,14nwa,231,NCL
708.503,470.315,,14nwa,231,NCL
706.038,470.064,,14nwa,231,NCL
700.1410000000001,468.79699999999997,,14nwa,231,NCL
697.1160000000001,468.52,,14nwa,231,NCL
695.118,468.652,,14nwa,231,NCL
693.2539999999999,469.267,,14nwa,231,NCL
691.075,470.585,,14nwa,231,NCL
688.8489999999999,472.592,,14nwa,231,NCL
686.308,475.722,,14nwa,231,NCL
685.5039999999999,476.975,,14nwa,231,NCL
685.173,477.955,,14nwa,231,NCL
685.123,478.959,,14nwa,231,NCL
685.454,480.418,,14nwa,231,NCL
686.605,483.81699999999995,,14nwa,231,NCL
686.803,485.23,,14nwa,231,NCL
686.5039999999999,486.18,,14nwa,231,NCL
685.847,487.046,,14nwa,231,NCL
685.078,487.663,,14nwa,231,NCL
684.048,487.971,,14nwa,231,NCL
683.061,487.836,,14nwa,231,NCL
682.315,487.19300000000004,,14nwa,231,NCL
680.946,485.515,,14nwa,231,NCL
680.132,485.14300000000003,,14nwa,231,NCL
679.209,485.152,,14nwa,231,NCL
675.216,486.264,,14nwa,231,NCL
673.763,486.55800000000005,,14nwa,231,NCL
672.9839999999999,485.975,,14nwa,231,NCL
672.8560000000001,484.973,,14nwa,231,NCL
673.073,482.86800000000005,,14nwa,231,NCL
672.8560000000001,481.968,,14nwa,231,NCL
671.927,480.906,,14nwa,231,NCL
669.4119999999999,479.08099999999996,,14nwa,231,NCL
668.0260000000001,477.596,,14nwa,231,NCL
667.547,476.666,,14nwa,231,NCL
667.3919999999999,475.731,,14nwa,231,NCL
667.6030000000001,474.68699999999995,,14nwa,231,NCL
668.135,473.77099999999996,,14nwa,231,NCL
668.943,473.284,,14nwa,231,NCL
673.057,472.38199999999995,,14nwa,231,NCL
674.437,471.92800000000005,,14nwa,231,NCL
675.143,471.43300000000005,,14nwa,231,NCL
675.485,470.561,,14nwa,231,NCL
675.5139999999999,469.44599999999997,,14nwa,231,NCL
674.808,465.916,,14nwa,231,NCL
673.1489999999999,461.163,,14nwa,231,NCL
672.003,458.926,,14nwa,231,NCL
668.948,454.667,,14nwa,231,NCL
667.765,452.599,,14nwa,231,NCL
667.487,451.776,,14nwa,231,NCL
667.795,450.944,,14nwa,231,NCL
668.643,450.168,,14nwa,231,NCL
670.0210000000001,449.309,,14nwa,231,NCL
673.807,447.95,,14nwa,231,NCL
676.07,446.8,,14nwa,231,NCL
676.8510000000001,446.125,,14nwa,231,NCL
677.315,445.277,,14nwa,231,NCL
678.321,441.455,,14nwa,231,NCL
679.5939999999999,435.014,,14nwa,231,NCL
680.078,433.593,,14nwa,231,NCL
680.7330000000001,432.82,,14nwa,231,NCL
682.04,432.06300000000005,,14nwa,231,NCL
333.175,491.9,,14nwa,232,NCL
332.825,489.375,,14nwa,232,NCL
332.75,488.375,,14nwa,232,NCL
332.775,487.875,,14nwa,232,NCL
332.85,487.4,,14nwa,232,NCL
332.975,486.95,,14nwa,232,NCL
333.2,486.525,,14nwa,232,NCL
333.45,486.1,,14nwa,232,NCL
334.7,484.475,,14nwa,232,NCL
335.275,483.625,,14nwa,232,NCL
335.875,482.275,,14nwa,232,NCL
336.7,479.875,,14nwa,232,NCL
337.05,478.95,,14nwa,232,NCL
337.5,478.05,,14nwa,232,NCL
337.75,477.65,,14nwa,232,NCL
338.05,477.25,,14nwa,232,NCL
338.4,476.9,,14nwa,232,NCL
340.1,475.45,,14nwa,232,NCL
471.175,491.8,,14nwa,233,NCL
466.75,490.625,,14nwa,233,NCL
465.825,490.3,,14nwa,233,NCL
464.925,489.9,,14nwa,233,NCL
464.525,489.65,,14nwa,233,NCL
464.15,489.35,,14nwa,233,NCL
463.825,488.975,,14nwa,233,NCL
463.55,488.55,,14nwa,233,NCL
462.8,487.175,,14nwa,233,NCL
462.525,486.75,,14nwa,233,NCL
462.2,486.375,,14nwa,233,NCL
461.8,486.125,,14nwa,233,NCL
461.25,485.95,,14nwa,233,NCL
460.15,485.75,,14nwa,233,NCL
459.725,485.575,,14nwa,233,NCL
459.45,485.3,,14nwa,233,NCL
459.375,484.9,,14nwa,233,NCL
459.475,484.4,,14nwa,233,NCL
459.65,483.85,,14nwa,233,NCL
460.15,482.875,,14nwa,233,NCL
460.425,482.475,,14nwa,233,NCL
460.75,482.075,,14nwa,233,NCL
461.525,481.4,,14nwa,233,NCL
463.25,480.375,,14nwa,233,NCL
464.125,479.9,,14nwa,233,NCL
465.05,479.475,,14nwa,233,NCL
466.45,478.95,,14nwa,233,NCL
469.05,478.25,,14nwa,233,NCL
470.65,477.95,,14nwa,233,NCL
471.625,477.925,,14nwa,233,NCL
472.075,478.0,,14nwa,233,NCL
472.45,478.1,,14nwa,233,NCL
472.8,478.3,,14nwa,233,NCL
473.075,478.6,,14nwa,233,NCL
473.3,479.0,,14nwa,233,NCL
473.475,479.475,,14nwa,233,NCL
473.625,480.0,,14nwa,233,NCL
473.8,481.15,,14nwa,233,NCL
473.95,482.775,,14nwa,233,NCL
474.05,484.25,,14nwa,233,NCL
474.05,486.275,,14nwa,233,NCL
474.0,488.275,,14nwa,233,NCL
473.825,491.275,,14nwa,233,NCL
473.7,491.775,,14nwa,233,NCL
473.3,492.0,,14nwa,233,NCL
472.8,492.0,,14nwa,233,NCL
471.175,491.8,,14nwa,233,NCL
377.79,431.233,,14nwa,234,NCL
378.423,434.67400000000004,,14nwa,234,NCL
377.908,439.661,,14nwa,234,NCL
377.88300000000004,441.642,,14nwa,234,NCL
378.389,443.095,,14nwa,234,NCL
378.59,444.056,,14nwa,234,NCL
378.369,445.02,,14nwa,234,NCL
377.534,446.941,,14nwa,234,NCL
377.531,447.88599999999997,,14nwa,234,NCL
378.449,450.70300000000003,,14nwa,234,NCL
380.545,455.38,,14nwa,234,NCL
381.629,458.157,,14nwa,234,NCL
381.87300000000005,459.537,,14nwa,234,NCL
381.208,460.39599999999996,,14nwa,234,NCL
380.355,460.95599999999996,,14nwa,234,NCL
378.86800000000005,461.352,,14nwa,234,NCL
377.974,461.75800000000004,,14nwa,234,NCL
376.767,463.401,,14nwa,234,NCL
375.985,463.935,,14nwa,234,NCL
374.389,464.066,,14nwa,234,NCL
373.599,465.195,,14nwa,234,NCL
372.56800000000004,468.139,,14nwa,234,NCL
372.31,469.57099999999997,,14nwa,234,NCL
373.082,470.296,,14nwa,234,NCL
375.58099999999996,470.63699999999994,,14nwa,234,NCL
376.471,471.017,,14nwa,234,NCL
377.191,471.75699999999995,,14nwa,234,NCL
378.52,474.46,,14nwa,234,NCL
379.509,477.30199999999996,,14nwa,234,NCL
379.73,478.81300000000005,,14nwa,234,NCL
379.57,479.83,,14nwa,234,NCL
378.25800000000004,481.926,,14nwa,234,NCL
375.606,485.029,,14nwa,234,NCL
374.11300000000006,486.24800000000005,,14nwa,234,NCL
372.039,486.335,,14nwa,234,NCL
371.154,486.721,,14nwa,234,NCL
368.89300000000003,488.718,,14nwa,234,NCL
367.722,489.671,,14nwa,234,NCL
365.026,491.202,,14nwa,234,NCL
362.686,492.155,,14nwa,234,NCL
361.788,492.347,,14nwa,234,NCL
360.917,492.089,,14nwa,234,NCL
360.148,491.269,,14nwa,234,NCL
358.541,488.524,,14nwa,234,NCL
357.845,486.602,,14nwa,234,NCL
357.824,485.69199999999995,,14nwa,234,NCL
358.097,484.839,,14nwa,234,NCL
358.918,483.619,,14nwa,234,NCL
361.278,480.776,,14nwa,234,NCL
361.855,479.385,,14nwa,234,NCL
362.106,477.764,,14nwa,234,NCL
361.985,476.759,,14nwa,234,NCL
361.26099999999997,475.60699999999997,,14nwa,234,NCL
359.347,474.03,,14nwa,234,NCL
355.785,471.931,,14nwa,234,NCL
353.777,471.356,,14nwa,234,NCL
188.148,493.54699999999997,180.0,14nwa,235,NCL
190.239,492.125,180.0,14nwa,235,NCL
191.19099999999997,491.001,180.0,14nwa,235,NCL
194.47099999999998,485.36800000000005,180.0,14nwa,235,NCL
195.84400000000002,483.29699999999997,180.0,14nwa,235,NCL
197.09900000000002,482.426,180.0,14nwa,235,NCL
197.799,481.129,180.0,14nwa,235,NCL
199.32,477.409,180.0,14nwa,235,NCL
199.959,476.63300000000004,180.0,14nwa,235,NCL
200.782,475.994,180.0,14nwa,235,NCL
201.679,475.583,180.0,14nwa,235,NCL
204.0,475.86699999999996,180.0,14nwa,235,NCL
204.483,475.468,180.0,14nwa,235,NCL
204.47099999999998,474.645,180.0,14nwa,235,NCL
203.50099999999998,470.985,180.0,14nwa,235,NCL
203.373,469.461,180.0,14nwa,235,NCL
203.614,468.56199999999995,180.0,14nwa,235,NCL
204.422,467.293,180.0,14nwa,235,NCL
206.678,465.147,180.0,14nwa,235,NCL
207.972,464.35699999999997,180.0,14nwa,235,NCL
209.86,463.64099999999996,180.0,14nwa,235,NCL
210.85,463.522,180.0,14nwa,235,NCL
212.34,463.80699999999996,180.0,14nwa,235,NCL
213.157,464.415,180.0,14nwa,235,NCL
213.638,465.288,180.0,14nwa,235,NCL
214.43099999999998,467.711,180.0,14nwa,235,NCL
215.442,468.73900000000003,180.0,14nwa,235,NCL
216.765,469.539,180.0,14nwa,235,NCL
218.678,470.25300000000004,180.0,14nwa,235,NCL
219.949,470.41,180.0,14nwa,235,NCL
220.838,470.13699999999994,180.0,14nwa,235,NCL
220.868,468.925,180.0,14nwa,235,NCL
220.30200000000002,466.04699999999997,180.0,14nwa,235,NCL
219.109,461.713,180.0,14nwa,235,NCL
725.918,460.413,,14nwa,236,NCL
730.39,462.80300000000005,,14nwa,236,NCL
731.7810000000001,463.185,,14nwa,236,NCL
733.283,463.105,,14nwa,236,NCL
735.8960000000001,462.37,,14nwa,236,NCL
737.34,462.10400000000004,,14nwa,236,NCL
738.177,462.209,,14nwa,236,NCL
738.687,462.89599999999996,,14nwa,236,NCL
739.3560000000001,465.039,,14nwa,236,NCL
740.049,465.718,,14nwa,236,NCL
741.7860000000001,466.779,,14nwa,236,NCL
743.16,468.24800000000005,,14nwa,236,NCL
743.936,469.534,,14nwa,236,NCL
746.373,475.595,,14nwa,236,NCL
747.691,479.395,,14nwa,236,NCL
748.625,482.73400000000004,,14nwa,236,NCL
748.807,484.256,,14nwa,236,NCL
748.421,486.345,,14nwa,236,NCL
748.0319999999999,487.159,,14nwa,236,NCL
747.1189999999999,487.495,,14nwa,236,NCL
746.02,487.29400000000004,,14nwa,236,NCL
745.248,486.728,,14nwa,236,NCL
743.832,485.217,,14nwa,236,NCL
743.0310000000001,484.653,,14nwa,236,NCL
742.086,484.31699999999995,,14nwa,236,NCL
740.556,484.165,,14nwa,236,NCL
739.56,484.30699999999996,,14nwa,236,NCL
735.927,485.616,,14nwa,236,NCL
734.495,485.906,,14nwa,236,NCL
733.6489999999999,485.787,,14nwa,236,NCL
732.569,485.092,,14nwa,236,NCL
731.6360000000001,484.056,,14nwa,236,NCL
729.182,479.986,,14nwa,236,NCL
727.9910000000001,478.24199999999996,,14nwa,236,NCL
726.57,476.85699999999997,,14nwa,236,NCL
723.633,474.785,,14nwa,236,NCL
721.799,473.824,,14nwa,236,NCL
719.91,473.12800000000004,,14nwa,236,NCL
718.012,472.776,,14nwa,236,NCL
715.596,472.844,,14nwa,236,NCL
710.117,473.996,,14nwa,236,NCL
707.1110000000001,474.526,,14nwa,236,NCL
705.125,474.57599999999996,,14nwa,236,NCL
700.645,473.798,,14nwa,236,NCL
698.178,473.505,,14nwa,236,NCL
696.2230000000001,473.741,,14nwa,236,NCL
693.847,474.657,,14nwa,236,NCL
691.615,475.88800000000003,,14nwa,236,NCL
690.8380000000001,476.546,,14nwa,236,NCL
690.2669999999999,477.31699999999995,,14nwa,236,NCL
689.7589999999999,478.719,,14nwa,236,NCL
689.54,480.764,,14nwa,236,NCL
689.686,482.25800000000004,,14nwa,236,NCL
690.428,485.764,,14nwa,236,NCL
690.444,487.204,,14nwa,236,NCL
690.198,488.13800000000003,,14nwa,236,NCL
689.4639999999999,489.49800000000005,,14nwa,236,NCL
688.171,491.096,,14nwa,236,NCL
687.3560000000001,491.624,,14nwa,236,NCL
686.303,491.717,,14nwa,236,NCL
684.821,491.43800000000005,,14nwa,236,NCL
680.84,490.29699999999997,,14nwa,236,NCL
679.3989999999999,490.13300000000004,,14nwa,236,NCL
678.0239999999999,490.346,,14nwa,236,NCL
676.737,491.005,,14nwa,236,NCL
673.8430000000001,493.22,,14nwa,236,NCL
672.5310000000001,493.966,,14nwa,236,NCL
671.084,494.44,,14nwa,236,NCL
669.6089999999999,494.658,,14nwa,236,NCL
668.59,494.403,,14nwa,236,NCL
667.937,493.681,,14nwa,236,NCL
667.171,492.29900000000004,,14nwa,236,NCL
666.997,491.336,,14nwa,236,NCL
667.26,489.914,,14nwa,236,NCL
668.549,486.05800000000005,,14nwa,236,NCL
668.5989999999999,484.99800000000005,,14nwa,236,NCL
668.322,484.009,,14nwa,236,NCL
667.637,483.35,,14nwa,236,NCL
662.5189999999999,480.149,,14nwa,236,NCL
660.8639999999999,479.01599999999996,,14nwa,236,NCL
659.701,477.898,,14nwa,236,NCL
659.194,476.976,,14nwa,236,NCL
659.268,476.103,,14nwa,236,NCL
660.0939999999999,474.25,,14nwa,236,NCL
661.0269999999999,472.93,,14nwa,236,NCL
662.1439999999999,471.908,,14nwa,236,NCL
663.882,471.125,,14nwa,236,NCL
668.41,470.228,,14nwa,236,NCL
669.8439999999999,469.798,,14nwa,236,NCL
670.7289999999999,469.26300000000003,,14nwa,236,NCL
671.418,468.48400000000004,,14nwa,236,NCL
671.7080000000001,467.597,,14nwa,236,NCL
671.63,466.564,,14nwa,236,NCL
670.811,464.176,,14nwa,236,NCL
669.382,461.523,,14nwa,236,NCL
666.112,457.061,,14nwa,236,NCL
664.5039999999999,454.55300000000005,,14nwa,236,NCL
663.508,452.20300000000003,,14nwa,236,NCL
662.882,449.226,,14nwa,236,NCL
663.064,447.851,,14nwa,236,NCL
663.775,447.034,,14nwa,236,NCL
664.664,446.478,,14nwa,236,NCL
666.064,446.028,,14nwa,236,NCL
669.545,445.31300000000005,,14nwa,236,NCL
670.93,444.73,,14nwa,236,NCL
671.768,444.10699999999997,,14nwa,236,NCL
672.341,443.29699999999997,,14nwa,236,NCL
673.046,441.459,,14nwa,236,NCL
674.561,436.126,,14nwa,236,NCL
675.4889999999999,433.259,,14nwa,236,NCL
676.564,431.02099999999996,,14nwa,236,NCL
679.257,427.839,,14nwa,236,NCL
680.671,425.85400000000004,,14nwa,236,NCL
680.9839999999999,425.009,,14nwa,236,NCL
680.908,424.084,,14nwa,236,NCL
680.5110000000001,423.11,,14nwa,236,NCL
679.189,420.82599999999996,,14nwa,236,NCL
676.222,418.089,,14nwa,236,NCL
674.24,416.546,,14nwa,236,NCL
672.977,415.80400000000003,,14nwa,236,NCL
670.471,415.51800000000003,,14nwa,236,NCL
667.395,415.841,,14nwa,236,NCL
666.439,416.19800000000004,,14nwa,236,NCL
665.6469999999999,416.865,,14nwa,236,NCL
665.444,418.269,,14nwa,236,NCL
665.5269999999999,421.842,,14nwa,236,NCL
664.8480000000001,424.256,,14nwa,236,NCL
663.841,426.597,,14nwa,236,NCL
662.7410000000001,428.245,,14nwa,236,NCL
660.7189999999999,430.441,,14nwa,236,NCL
658.444,432.462,,14nwa,236,NCL
656.008,434.25699999999995,,14nwa,236,NCL
653.864,435.55699999999996,,14nwa,236,NCL
651.9540000000001,436.44599999999997,,14nwa,236,NCL
649.991,437.066,,14nwa,236,NCL
648.565,437.275,,14nwa,236,NCL
647.673,437.207,,14nwa,236,NCL
646.846,436.74300000000005,,14nwa,236,NCL
644.846,434.96,,14nwa,236,NCL
643.927,434.555,,14nwa,236,NCL
642.939,434.731,,14nwa,236,NCL
638.31,437.246,,14nwa,236,NCL
636.682,437.898,,14nwa,236,NCL
636.362,437.144,,14nwa,236,NCL
636.8340000000001,435.00800000000004,,14nwa,236,NCL
638.2130000000001,431.233,,14nwa,236,NCL
639.107,429.44800000000004,,14nwa,236,NCL
640.629,427.425,,14nwa,236,NCL
640.933,426.496,,14nwa,236,NCL
641.842,422.07300000000004,,14nwa,236,NCL
642.34,418.06800000000004,,14nwa,236,NCL
642.486,415.605,,14nwa,236,NCL
642.1669999999999,414.62800000000004,,14nwa,236,NCL
641.565,413.785,,14nwa,236,NCL
640.793,413.151,,14nwa,236,NCL
639.826,412.759,,14nwa,236,NCL
637.758,412.858,,14nwa,236,NCL
632.691,413.783,,14nwa,236,NCL
630.025,414.02099999999996,,14nwa,236,NCL
629.32,413.724,,14nwa,236,NCL
629.646,413.061,,14nwa,236,NCL
631.664,410.54699999999997,,14nwa,236,NCL
632.066,409.594,,14nwa,236,NCL
632.2280000000001,407.532,,14nwa,236,NCL
632.712,406.722,,14nwa,236,NCL
634.264,405.4,,14nwa,236,NCL
636.773,403.533,,14nwa,236,NCL
637.643,402.431,,14nwa,236,NCL
637.891,401.543,,14nwa,236,NCL
637.762,399.98199999999997,,14nwa,236,NCL
637.393,397.342,,14nwa,236,NCL
637.605,396.473,,14nwa,236,NCL
638.183,395.777,,14nwa,236,NCL
639.033,395.217,,14nwa,236,NCL
641.485,394.14599999999996,,14nwa,236,NCL
645.451,393.184,,14nwa,236,NCL
646.8009999999999,392.61400000000003,,14nwa,236,NCL
648.322,391.38599999999997,,14nwa,236,NCL
650.746,388.839,,14nwa,236,NCL
654.753,384.25300000000004,,14nwa,236,NCL
656.569,382.608,,14nwa,236,NCL
657.425,382.195,,14nwa,236,NCL
660.0060000000001,381.976,,14nwa,236,NCL
660.954,381.68800000000005,,14nwa,236,NCL
663.418,379.958,,14nwa,236,NCL
667.0169999999999,378.149,,14nwa,236,NCL
669.845,377.00300000000004,,14nwa,236,NCL
672.696,376.26599999999996,,14nwa,236,NCL
673.655,376.31,,14nwa,236,NCL
676.095,377.29699999999997,,14nwa,236,NCL
677.058,377.468,,14nwa,236,NCL
678.97,377.086,,14nwa,236,NCL
681.8989999999999,376.191,,14nwa,236,NCL
685.615,374.505,,14nwa,236,NCL
687.2539999999999,373.465,,14nwa,236,NCL
687.8760000000001,372.733,,14nwa,236,NCL
689.171,369.866,,14nwa,236,NCL
689.7,369.031,,14nwa,236,NCL
690.419,368.42900000000003,,14nwa,236,NCL
691.327,368.07,,14nwa,236,NCL
693.8389999999999,367.436,,14nwa,236,NCL
695.164,366.746,,14nwa,236,NCL
698.438,364.42900000000003,,14nwa,236,NCL
700.712,362.369,,14nwa,236,NCL
705.153,358.037,,14nwa,236,NCL
707.471,356.30199999999996,,14nwa,236,NCL
709.117,355.54900000000004,,14nwa,236,NCL
710.038,355.615,,14nwa,236,NCL
713.055,356.837,,14nwa,236,NCL
714.051,357.111,,14nwa,236,NCL
715.0060000000001,357.095,,14nwa,236,NCL
716.929,356.416,,14nwa,236,NCL
718.227,355.546,,14nwa,236,NCL
719.883,353.727,,14nwa,236,NCL
721.198,351.54400000000004,,14nwa,236,NCL
722.0210000000001,349.707,,14nwa,236,NCL
722.863,346.83099999999996,,14nwa,236,NCL
724.091,341.969,,14nwa,236,NCL
724.5169999999999,341.085,,14nwa,236,NCL
725.855,339.56199999999995,,14nwa,236,NCL
726.4010000000001,338.149,,14nwa,236,NCL
727.2080000000001,335.171,,14nwa,236,NCL
727.7310000000001,334.404,,14nwa,236,NCL
728.8889999999999,333.596,,14nwa,236,NCL
732.265,332.30300000000005,,14nwa,236,NCL
733.9789999999999,331.265,,14nwa,236,NCL
736.7610000000001,329.092,,14nwa,236,NCL
738.821,326.935,,14nwa,236,NCL
740.2389999999999,324.851,,14nwa,236,NCL
741.52,322.124,,14nwa,236,NCL
741.82,320.638,,14nwa,236,NCL
741.985,317.498,,14nwa,236,NCL
742.2410000000001,316.58,,14nwa,236,NCL
909.66,490.94300000000004,180.0,14nwa,237,NCL
905.306,493.20599999999996,180.0,14nwa,237,NCL
902.4680000000001,494.41900000000004,180.0,14nwa,237,NCL
900.829,494.82300000000004,180.0,14nwa,237,NCL
900.0989999999999,494.51800000000003,180.0,14nwa,237,NCL
899.695,493.777,180.0,14nwa,237,NCL
898.959,490.134,180.0,14nwa,237,NCL
898.424,488.711,180.0,14nwa,237,NCL
897.823,487.968,180.0,14nwa,237,NCL
896.607,487.055,180.0,14nwa,237,NCL
894.278,485.959,180.0,14nwa,237,NCL
893.163,485.786,180.0,14nwa,237,NCL
890.8389999999999,485.67900000000003,180.0,14nwa,237,NCL
890.105,485.38599999999997,180.0,14nwa,237,NCL
889.9,484.754,180.0,14nwa,237,NCL
890.192,483.476,180.0,14nwa,237,NCL
891.941,479.379,180.0,14nwa,237,NCL
892.357,475.374,180.0,14nwa,237,NCL
892.684,473.42,180.0,14nwa,237,NCL
893.632,471.08099999999996,180.0,14nwa,237,NCL
895.034,468.986,180.0,14nwa,237,NCL
895.7310000000001,468.32,180.0,14nwa,237,NCL
896.585,467.82199999999995,180.0,14nwa,237,NCL
899.318,466.473,180.0,14nwa,237,NCL
901.1030000000001,464.719,180.0,14nwa,237,NCL
902.591,462.68,180.0,14nwa,237,NCL
903.8919999999999,460.454,180.0,14nwa,237,NCL
904.3589999999999,459.125,180.0,14nwa,237,NCL
903.7669999999999,458.176,180.0,14nwa,237,NCL
901.873,458.25,180.0,14nwa,237,NCL
898.8660000000001,458.93199999999996,180.0,14nwa,237,NCL
896.9780000000001,459.63300000000004,180.0,14nwa,237,NCL
894.168,461.74199999999996,180.0,14nwa,237,NCL
892.461,462.76300000000003,180.0,14nwa,237,NCL
890.05,463.473,180.0,14nwa,237,NCL
883.057,464.23800000000006,180.0,14nwa,237,NCL
879.625,464.751,180.0,14nwa,237,NCL
878.717,465.145,180.0,14nwa,237,NCL
877.637,466.23699999999997,180.0,14nwa,237,NCL
877.1510000000001,467.11,180.0,14nwa,237,NCL
876.275,468.93800000000005,180.0,14nwa,237,NCL
875.2260000000001,469.972,180.0,14nwa,237,NCL
870.701,473.18699999999995,180.0,14nwa,237,NCL
869.2280000000001,474.485,180.0,14nwa,237,NCL
868.808,476.001,180.0,14nwa,237,NCL
868.352,476.837,180.0,14nwa,237,NCL
867.107,477.59,180.0,14nwa,237,NCL
863.334,479.18300000000005,180.0,14nwa,237,NCL
862.033,479.905,180.0,14nwa,237,NCL
861.304,480.53,180.0,14nwa,237,NCL
860.793,481.394,180.0,14nwa,237,NCL
859.926,483.274,180.0,14nwa,237,NCL
859.26,483.93699999999995,180.0,14nwa,237,NCL
857.717,484.351,180.0,14nwa,237,NCL
920.913,495.34,,14nwa,238,NCL
921.105,489.82300000000004,,14nwa,238,NCL
920.98,488.852,,14nwa,238,NCL
920.42,487.964,,14nwa,238,NCL
919.03,487.644,,14nwa,238,NCL
917.59,486.264,,14nwa,238,NCL
914.8580000000001,483.17699999999996,,14nwa,238,NCL
913.7460000000001,482.213,,14nwa,238,NCL
912.5060000000001,481.52099999999996,,14nwa,238,NCL
911.497,481.353,,14nwa,238,NCL
908.1139999999999,481.569,,14nwa,238,NCL
906.7289999999999,481.441,,14nwa,238,NCL
906.105,481.027,,14nwa,238,NCL
905.7560000000001,480.228,,14nwa,238,NCL
905.6519999999999,478.566,,14nwa,238,NCL
905.913,476.827,,14nwa,238,NCL
906.459,475.57099999999997,,14nwa,238,NCL
908.835,474.918,,14nwa,238,NCL
910.748,473.57,,14nwa,238,NCL
911.395,470.686,,14nwa,238,NCL
911.7189999999999,469.851,,14nwa,238,NCL
913.7130000000001,468.07199999999995,,14nwa,238,NCL
915.3839999999999,466.94,,14nwa,238,NCL
916.5160000000001,464.325,,14nwa,238,NCL
916.948,461.664,,14nwa,238,NCL
916.8580000000001,459.647,,14nwa,238,NCL
917.265,458.223,,14nwa,238,NCL
918.887,454.541,,14nwa,238,NCL
918.877,453.601,,14nwa,238,NCL
918.068,451.87199999999996,,14nwa,238,NCL
913.544,446.86800000000005,,14nwa,238,NCL
911.961,445.691,,14nwa,238,NCL
910.095,444.816,,14nwa,238,NCL
908.61,444.569,,14nwa,238,NCL
905.6569999999999,444.94300000000004,,14nwa,238,NCL
901.7260000000001,446.02099999999996,,14nwa,238,NCL
899.9119999999999,446.82199999999995,,14nwa,238,NCL
897.9069999999999,448.233,,14nwa,238,NCL
895.02,451.091,,14nwa,238,NCL
894.204,451.85400000000004,,14nwa,238,NCL
348.475,495.575,40.0,14nwa,239,NCL
347.5,494.375,40.0,14nwa,239,NCL
347.125,494.075,40.0,14nwa,239,NCL
346.675,493.9,40.0,14nwa,239,NCL
346.2,493.8,40.0,14nwa,239,NCL
343.575,493.65,40.0,14nwa,239,NCL
343.1,493.55,40.0,14nwa,239,NCL
342.675,493.4,40.0,14nwa,239,NCL
342.35,493.1,40.0,14nwa,239,NCL
342.075,492.625,40.0,14nwa,239,NCL
341.95,492.05,40.0,14nwa,239,NCL
341.95,491.525,40.0,14nwa,239,NCL
342.275,490.6,40.0,14nwa,239,NCL
342.675,489.7,40.0,14nwa,239,NCL
343.55,487.925,40.0,14nwa,239,NCL
345.7,483.9,40.0,14nwa,239,NCL
346.375,482.55,40.0,14nwa,239,NCL
346.775,481.625,40.0,14nwa,239,NCL
346.925,481.175,40.0,14nwa,239,NCL
347.05,480.675,40.0,14nwa,239,NCL
347.25,478.475,40.0,14nwa,239,NCL
379.89099999999996,261.003,120.0,14nwa,240,NCL
377.935,263.445,120.0,14nwa,240,NCL
376.556,264.9,120.0,14nwa,240,NCL
375.79,265.394,120.0,14nwa,240,NCL
374.931,265.586,120.0,14nwa,240,NCL
373.962,265.401,120.0,14nwa,240,NCL
371.38800000000003,264.633,120.0,14nwa,240,NCL
370.423,264.721,120.0,14nwa,240,NCL
368.01800000000003,265.499,120.0,14nwa,240,NCL
364.914,267.156,120.0,14nwa,240,NCL
364.505,268.08,120.0,14nwa,240,NCL
364.67,269.08099999999996,120.0,14nwa,240,NCL
365.64,270.944,120.0,14nwa,240,NCL
365.7,271.851,120.0,14nwa,240,NCL
365.333,272.732,120.0,14nwa,240,NCL
363.93800000000005,274.927,120.0,14nwa,240,NCL
363.746,275.895,120.0,14nwa,240,NCL
363.88800000000003,277.425,120.0,14nwa,240,NCL
363.166,278.11,120.0,14nwa,240,NCL
362.19599999999997,278.105,120.0,14nwa,240,NCL
360.608,276.664,120.0,14nwa,240,NCL
359.782,276.286,120.0,14nwa,240,NCL
358.881,276.448,120.0,14nwa,240,NCL
357.481,277.185,120.0,14nwa,240,NCL
355.048,279.058,120.0,14nwa,240,NCL
353.74,280.58099999999996,120.0,14nwa,240,NCL
353.064,281.914,120.0,14nwa,240,NCL
352.01099999999997,284.783,120.0,14nwa,240,NCL
351.207,285.985,120.0,14nwa,240,NCL
